South Tripura,Hrishyamukh,Tuigamari,Hrishyamukh,205 hectares
South Tripura,Hrishyamukh,Uttar Sonaichhari,Hrishyamukh,733 hectares
South Tripura,Kakraban,Amtali,West Anandanagar,799105
South Tripura,Kakraban,Balurpathar,Kakraban,214 hectares
South Tripura,Kakraban,Dhuptali,Kakraban,1078 hectares
South Tripura,Kakraban,Dudhpushkarini,Kakraban,718 hectares
South Tripura,Kakraban,Gangachhara,Kakraban,412 hectares
South Tripura,Kakraban,Garjanmura,Kakraban,384 hectares
South Tripura,Kakraban,Garji R F,Kakraban,1734 hectares
South Tripura,Kakraban,Hadra,Kakraban,206 hectares
South Tripura,Kakraban,Hurijala,Kakraban,710 hectares
South Tripura,Kakraban,Jamjuri,Kakraban,254 hectares
South Tripura,Kakraban,Jitendranagar,Kakraban,1508 hectares
South Tripura,Kakraban,Kakraban,Kakraban,718 hectares
South Tripura,Kakraban,Murapara,Kakraban,316 hectares
South Tripura,Kakraban,Palatana,Kakraban,664 hectares
South Tripura,Kakraban,Rajdharnagar,Kakraban,163 hectares
South Tripura,Kakraban,Rani,Kakraban,1258 hectares
South Tripura,Kakraban,Samukchhara,Kakraban,656 hectares
South Tripura,Kakraban,Silghati,Kakraban,1127 hectares
South Tripura,Kakraban,Upendranagar,Kakraban,587 hectares
South Tripura,Karbuk,Baramura Deotamura R F,Karbuk,5517 hectares
South Tripura,Karbuk,Chakpur,Karbuk,624 hectares
South Tripura,Karbuk,Dakshin Chalagang,Karbuk,1212 hectares
South Tripura,Karbuk,Dakshin Ekchhari,Karbuk,788 hectares
South Tripura,Karbuk,Dakshin Karbuk,Karbuk,838 hectares
South Tripura,Karbuk,Ichhachhari,Karbuk,1491 hectares
South Tripura,Karbuk,Jarimura,Karbuk,705 hectares
South Tripura,Karbuk,Laogang,Karbuk,925 hectares
South Tripura,Karbuk,Mukchhari,Karbuk,1432 hectares
South Tripura,Karbuk,Paschim Ekchhari,Karbuk,653 hectares
South Tripura,Karbuk,Paschim Kalajari R F,Karbuk,730 hectares
South Tripura,Karbuk,Paschim Karbuk,Karbuk,1334 hectares
South Tripura,Karbuk,Paschim Manikya Dewan,Karbuk,943 hectares
South Tripura,Karbuk,Patichhari,Karbuk,1540 hectares
South Tripura,Karbuk,Purba Karbuk,Karbuk,1967 hectares
South Tripura,Karbuk,Purba Manikya Dewan,Karbuk,1155 hectares
South Tripura,Karbuk,Rambhadra,Karbuk,503 hectares
South Tripura,Karbuk,Uttar Ekchhari,Karbuk,1359 hectares
South Tripura,Killa,Bagma,Killa,870 hectares
South Tripura,Killa,Chaimaroa,Killa,1142 hectares
South Tripura,Killa,Chharthai,Killa,1454 hectares
South Tripura,Killa,Choygharia,Killa,1347 hectares
South Tripura,Killa,Dakshin Baramura Deotamura R F,Killa,1342 hectares
South Tripura,Killa,Dakshin Brajendranagar,Killa,605 hectares
South Tripura,Killa,Kanchigang R F,Killa,3542 hectares
South Tripura,Killa,Khupilong,Killa,954 hectares
South Tripura,Killa,Killa,Killa,1454 hectares
